Hugo_Symbol	TARGET-52-NAAELV-50	TARGET-52-NAAELY-50	TARGET-52-NAAELZ-50	TARGET-52-PABKLN-01	TARGET-52-PADYZI-01	TARGET-52-PAJLWM-01	TARGET-52-PAJMRB-01	TARGET-52-PAJNER-01	TARGET-52-PAJNFP-01	TARGET-52-PAJNFZ-01	TARGET-52-PAKHTL-01	TARGET-52-PARECB-01	TARGET-52-PARGRN-01	TARGET-52-PARIRN-01	TARGET-52-PARPFY-01	TARGET-52-PARRCL-01	TARGET-52-PARUGK-01	TARGET-52-PARZBI-01	TARGET-52-PASABD-01	TARGET-52-PASADZ-01	TARGET-52-PASCDH-01	TARGET-52-PASDLA-01	TARGET-52-PASRHU-01	TARGET-52-PASVDP-01	TARGET-52-PASWZZ-01	TARGET-52-PASXNA-01	TARGET-52-PASYNF-01	TARGET-52-PASZYE-01	TARGET-52-PATAFT-01	TARGET-52-PATBLF-01	TARGET-52-PATDVL-01	TARGET-52-PATENH-01	TARGET-52-PATFXW-01	TARGET-52-PATFZZ-01	TARGET-52-PATXEE-01	TARGET-52-PATXKA-01	TARGET-52-PAUCGJ-01	TARGET-52-PAUDPV-01	TARGET-52-PAUEKW-01	TARGET-52-PAUFVP-01	TARGET-52-PAUGYZ-01	TARGET-52-PAUHAZ-01	TARGET-52-PAUNPA-01
hsa-mir-1234	1.7107	-0.7746	0.5503	2.1854	-0.7746	-0.7746	-0.7746	0.6789	-0.7746	-0.7746	-0.7746	-0.7746	-0.7746	-0.7746	0.2723	1.168	1.2242	-0.7746	-0.7746	-0.7746	0.7016	1.5412	-0.7746	-0.7746	0.9513	-0.7746	-0.7746	0.853	1.1301	1.6198	-0.7746	-0.7746	-0.7746	-0.7746	2.6158	0.5547	0.6813	-0.7746	-0.7746	-0.7746	-0.7746	0.188	0.7384
hsa-mir-1236	-0.3195	-0.6841	-0.6841	-0.6841	1.0024	1.7823	-0.6841	-0.6841	0.5818	0.1929	0.2017	-0.6841	4.4567	-0.6841	0.0837	-0.6841	-0.6841	-0.6841	-0.0086	1.2565	1.4812	-0.6841	-0.6841	-0.1201	0.5817	-0.6841	0.6735	0.5096	0.7127	-0.6841	-0.6841	-0.6841	-0.6841	-0.6841	0.5591	-0.6841	0.3837	1.2965	-0.6841	-0.6841	-0.6841	-0.6841	0.4255
hsa-mir-1237	-0.2751	0.2616	2.8734	1.9548	-0.7252	-0.7252	0.6009	-0.7252	-0.7252	0.3575	-0.7252	-0.7252	-0.7252	0.6655	-0.7252	-0.7252	-0.7252	-0.7252	-0.7252	1.6706	1.9479	0.3232	-0.7252	-0.0289	-0.7252	-0.7252	-0.7252	2.2221	-0.7252	0.3588	0.3514	-0.7252	0.2247	-0.7252	0.8097	0.4784	0.593	-0.7252	-0.7252	-0.7252	-0.7252	-0.7252	2.0146
hsa-mir-1238	0.7013	0.8032	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	4.096	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	3.105	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	2.8872	-0.3555	-0.3555	-0.3555	-0.3555	-0.3555	1.5599	-0.3555	-0.3555	-0.3555
hsa-mir-124-1	-0.5079	-0.5084	-0.3678	-0.3634	-0.4631	-0.5098	-0.1347	-0.4471	-0.5032	-0.4931	-0.4669	-0.5079	-0.2639	-0.2449	0.0729	-0.1403	-0.0131	0.2208	0.5984	0.5671	-0.3151	-0.3615	4.2316	-0.4786	-0.4572	-0.4155	-0.4041	-0.4705	-0.4397	-0.4035	-0.05	-0.0303	3.4965	-0.4827	-0.1659	-0.5081	-0.1387	-0.2136	-0.4807	1.4319	-0.5	2.1397	-0.5078
hsa-mir-124-2	-0.5046	-0.5032	-0.3559	-0.3724	-0.4694	-0.5046	-0.1534	-0.4564	-0.4914	-0.4832	-0.4676	-0.5046	-0.2781	-0.293	0.0642	-0.1924	0.0206	0.1914	0.616	0.7238	-0.3502	-0.3096	4.2126	-0.4673	-0.4429	-0.38	-0.4007	-0.4963	-0.405	-0.413	-0.0011	-0.0843	3.5415	-0.454	-0.137	-0.4978	-0.226	-0.2428	-0.4754	1.2855	-0.5024	2.1569	-0.4968
hsa-mir-124-3	-0.5041	-0.5054	-0.3623	-0.3567	-0.4621	-0.5054	-0.0934	-0.4141	-0.5054	-0.4814	-0.4629	-0.4943	-0.2355	-0.2315	0.1334	-0.1395	-0.1239	0.2416	0.5261	0.5113	-0.3274	-0.3309	4.2856	-0.4861	-0.4404	-0.3827	-0.4194	-0.4768	-0.4384	-0.4182	-0.0426	-0.0704	3.3938	-0.4747	-0.0925	-0.5054	-0.2202	-0.2578	-0.491	1.4312	-0.5054	2.2406	-0.5054
hsa-mir-1243	-0.7771	1.7008	-0.2686	-0.3401	-0.7431	-0.7771	-0.6473	0.5103	-0.1146	-0.2122	-0.7771	0.4876	1.0166	-0.7771	1.6338	-0.7771	-0.1279	-0.7425	0.9904	0.6292	0.6177	-0.1959	-0.4833	-0.0051	3.4524	-0.7771	-0.7224	-0.729	-0.6084	1.4498	1.3293	-0.7147	-0.4054	-0.1467	-0.677	-0.5808	-0.7771	2.7314	-0.7771	-0.6707	-0.1992	-0.2655	-0.7324
hsa-mir-1244-1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1244-2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1244-3	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217	5.3081	-0.217	-0.217	-0.217	-0.217	3.5907	-0.217	-0.217	-0.217	-0.217	-0.217	-0.217
hsa-mir-1245a	-0.2825	-0.2474	-0.4435	0.2054	2.4581	1.2979	-0.6262	0.4436	-0.2954	-0.4285	-0.847	-0.131	0.2957	-0.9379	-0.4229	-0.7871	0.1821	-0.9557	-0.2108	1.2052	-0.764	-0.577	-0.4137	0.0461	0.6906	2.327	1.2582	0.1012	-0.5189	-0.3566	-0.8704	1.6314	-0.6839	-0.5026	-0.4287	-0.7146	-0.6717	0.1254	-0.8132	-0.6994	-0.5076	-0.7201	3.5904
hsa-mir-1245b	0.003	-0.7712	-0.7712	0.3814	1.0196	-0.7712	-0.7712	0.3607	-0.7712	0.1601	-0.7712	0.3791	-0.7712	-0.7712	-0.7712	-0.7712	-0.7712	-0.7712	-0.0539	1.2895	-0.7712	0.1306	-0.7712	2.2233	0.5729	0.8824	-0.0504	-0.7712	1.4538	-0.7712	-0.7712	-0.7712	-0.7712	2.7921	1.8692	-0.7712	2.6303	0.2804	0.3436	-0.7712	-0.1085	-0.7712	0.4071
hsa-mir-1246	-0.5833	-0.5833	-0.5833	-0.3578	-0.2329	-0.0708	-0.3601	-0.5833	-0.5833	-0.4011	0.5211	3.6935	-0.5833	-0.5833	-0.4238	-0.5833	-0.5833	0.4875	-0.5833	-0.5833	0.5415	-0.5833	-0.5833	-0.2317	-0.5833	-0.2597	1.1093	-0.5833	-0.1479	-0.5833	0.6851	1.9923	-0.5833	3.1355	-0.0666	-0.1781	2.0792	0.8572	-0.5833	-0.5833	-0.5833	-0.5833	-0.1222
hsa-mir-1247	-0.4632	-0.4325	-0.4355	-0.4591	-0.4568	-0.2118	-0.374	-0.4506	-0.4387	-0.4078	1.4447	-0.4433	-0.3799	-0.4143	0.0705	-0.3415	-0.3373	-0.3493	-0.3061	-0.4458	0.4483	3.4811	0.1239	-0.4031	-0.4566	-0.4559	-0.46	0.3716	-0.4026	-0.4471	0.741	0.129	-0.4236	-0.1549	1.3398	-0.3394	-0.4431	-0.3338	-0.2834	-0.2792	4.5782	-0.2493	-0.4486
hsa-mir-1248	-0.5449	-0.5424	-0.5365	-0.4949	1.3964	-0.4562	-0.0741	-0.4471	-0.1609	-0.2056	0.5343	-0.5201	-0.2536	-0.362	-0.3574	-0.1425	0.0053	-0.2727	-0.4922	-0.2117	0.4798	-0.5113	0.0196	-0.3097	-0.3655	-0.3904	-0.0372	-0.2394	-0.425	-0.4688	0.0541	4.8318	-0.4991	3.4847	-0.0534	-0.2325	0.3421	0.3903	-0.3277	-0.5396	-0.3684	-0.4071	-0.2883
hsa-mir-1249	0.9988	4.7483	1.3696	-0.1698	-0.0129	-0.965	-0.2467	-0.4532	-0.4864	-0.6808	-0.289	-0.307	-0.4768	-0.345	-0.6395	1.1949	1.1703	-0.046	-0.3174	1.3056	-0.3751	-0.8008	-0.2644	-0.4849	0.3042	0.1456	-0.695	-0.3734	-0.4646	-0.406	-0.6288	-0.7319	-0.5423	-1.0492	-0.6531	-0.4491	0.3484	-0.0673	0.914	0.0366	-0.6512	-0.3253	1.8616
hsa-mir-1250	-0.3951	0.6508	2.2758	0.2856	-0.7336	-0.62	0.4289	-0.5134	-0.4261	-0.4682	-0.8502	-0.5059	1.2672	-0.487	0.9218	1.3034	-0.5522	-0.729	-0.684	0.9994	-0.6638	-0.1134	0.0836	0.4173	-0.0574	-0.5256	-0.7815	-0.1099	-0.4706	-0.3398	-0.5981	-0.0765	-0.7551	-0.6534	0.1073	-0.1272	0.265	-0.9792	-0.5204	0.2718	0.657	-0.8764	4.6776
hsa-mir-1251	-0.0909	-0.2404	-0.2337	-0.2429	-0.2429	-0.2429	-0.1615	-0.2227	-0.2429	-0.2429	-0.2429	-0.1745	-0.178	1.1235	-0.2235	-0.0719	-0.1966	0.0881	-0.2429	-0.2429	0.2427	-0.2161	-0.2026	-0.2251	-0.2429	-0.2429	-0.2429	-0.2203	-0.2341	-0.2318	-0.0171	-0.2429	-0.2429	6.315	-0.2272	-0.206	-0.2429	-0.1866	0.1683	-0.1219	-0.239	-0.1716	-0.2429
hsa-mir-1252	-0.2612	-0.5356	-0.5356	-0.5356	0.734	-0.5356	1.0817	1.0693	1.3703	1.4451	-0.5356	-0.5356	0.7544	-0.5356	4.6662	-0.5356	-0.5356	-0.5356	-0.0271	-0.5356	-0.5356	-0.5356	-0.5356	-0.111	2.323	0.6367	-0.5356	-0.5356	-0.5356	-0.5356	-0.5356	-0.5356	-0.5356	0.3064	-0.5356	-0.5356	0.2682	0.2099	-0.5356	-0.5356	-0.5356	-0.0042	-0.5356
hsa-mir-1253	1.334	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	6.3084	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864	-0.1864
hsa-mir-1254-1	0.4077	0.4691	1.0492	0.7322	-1.1964	-0.2424	-0.6819	0.1876	1.5817	0.2668	-0.3384	-0.8007	1.5311	-0.103	2.6401	-0.0173	0.2035	-1.3892	-0.501	0.8174	-1.0557	1.9017	-1.0487	-0.7639	-0.0553	0.6877	-1.6123	1.8159	-0.9531	-0.1439	-0.4619	0.8578	-0.6067	0.8062	0.7924	1.0585	-0.6879	-0.9936	-0.9516	-1.6921	-0.5916	-0.5303	-0.3876
hsa-mir-1254-2	-0.4757	0.0428	0.5166	0.1421	-0.7238	-0.6645	-0.4585	-0.4652	0.273	-1.0179	-0.2102	-0.5494	-0.0914	-0.4157	2.6378	-0.172	0.6604	-0.5564	-0.355	4.4794	-0.3532	1.1314	-0.5081	-0.8755	-0.1869	0.9262	-0.9666	1.482	-0.5753	-0.4593	-0.4653	0.7741	-0.9871	0.3904	0.3571	0.1687	-0.0758	-0.3471	-0.383	-1.3364	-0.3729	-0.3107	0.3767
hsa-mir-1255a	-0.6364	-0.6364	-0.6364	4.3838	-0.6364	-0.6364	0.3573	-0.1434	-0.6364	0.5805	-0.6364	-0.6364	0.1562	-0.1154	-0.6364	0.0225	0.0416	-0.6364	-0.6364	-0.6364	0.3651	-0.6364	0.2074	0.9287	-0.6364	2.9648	0.3055	-0.0843	0.3327	-0.6364	-0.6364	0.0802	-0.6364	-0.6364	-0.0614	-0.6364	-0.6364	0.2797	0.8203	-0.3308	-0.6364	0.3431	1.9297
hsa-mir-1255b-1	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1255b-2	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1256	-0.2262	0.7548	-0.3179	-0.2324	0.5368	2.6611	-0.2408	0.1539	-0.0967	-0.7189	-0.0494	-1.0487	1.5289	0.2221	-1.0487	-0.5129	0.605	-0.4027	-0.5407	4.0595	0.1727	-0.41	-0.3627	0.0117	-0.0967	0.1225	0.4828	1.6445	-0.5234	0.272	-0.0649	1.2818	-1.0487	-1.0487	-0.5812	-1.0487	-0.6472	-0.6763	-0.6539	-1.0487	-0.814	-0.2523	0.2031
hsa-mir-1257	-0.4475	1.7952	2.2786	-0.4475	3.1013	-0.4475	-0.4475	1.0479	1.3283	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	0.7842	-0.4475	-0.4475	-0.4475	-0.4475	3.0407	2.2878	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475	-0.4475
hsa-mir-1258	-0.5416	-0.5416	-0.5416	0.8407	-0.5416	-0.5416	-0.5416	-0.5416	-0.5416	0.5753	-0.5416	-0.5416	-0.5416	-0.5416	-0.5416	-0.5416	-0.5416	-0.5416	-0.5416	-0.5416	0.8372	0.5399	-0.5416	1.6131	-0.5416	-0.5416	0.3229	-0.5416	2.1267	0.5766	-0.5416	-0.5416	0.4383	-0.5416	4.2082	-0.5416	-0.5416	-0.5416	-0.5416	1.1412	-0.5416	2.1555	0.8715
hsa-mir-125a	-1.058	-1.1012	1.5317	-1.3408	0.7785	1.1892	-0.2876	0.2707	0.8884	-1.1082	-1.2934	-0.2089	2.092	-0.6222	-0.8187	1.2853	-1.1891	0.2129	-0.2399	1.3188	-0.0393	1.3974	1.7375	0.102	0.0493	0.3129	-0.9847	-0.8362	-0.4323	-1.0054	-0.1157	-0.6801	1.5695	-1.2463	-1.0236	-1.352	0.7669	0.4446	-0.4457	1.406	-0.572	1.1768	-0.529
hsa-mir-125b-1	-1.4187	1.0595	-0.8579	-0.3294	3.3307	-1.1138	-0.4692	1.7215	-0.5662	-0.785	0.1725	-0.4939	0.066	-0.0333	-0.4256	0.6581	-0.1634	0.8374	-0.962	1.0495	-0.4534	0.1807	1.2312	-0.5373	1.209	1.4761	-0.4071	-0.6751	-1.5889	-0.7104	0.0629	0.286	-0.2063	-0.5552	-0.1377	-1.3683	-0.2893	2.0239	-1.0352	0.9192	-1.0154	0.3558	-0.0421
hsa-mir-125b-2	-0.4194	0.0903	1.8524	0.1271	1.77	0.2239	-0.0691	0.9997	-0.059	-0.6385	-0.177	0.2581	1.8296	0.712	-0.8657	-0.0071	0.9714	-1.1178	-0.7151	1.3767	-1.3832	0.0373	-0.2553	-0.3771	1.6652	1.9191	0.215	-0.3888	-1.3177	-0.8488	-1.3715	0.0186	0.8593	-0.2036	0.0547	-1.2555	-0.081	1.6663	-1.4	-0.2714	-1.6736	-0.2248	-1.5257
hsa-mir-126	-1.2808	-1.6017	-1.6462	0.3197	0.7558	-0.5964	0.0199	2.3383	1.2059	-0.8884	0.1274	-0.1211	-0.751	0.8501	1.3911	-0.4896	2.8086	-0.461	-0.5781	-0.5149	0.0276	-0.8224	-0.483	-0.7531	-0.512	0.1115	-0.4515	0.2741	0.4012	0.9542	-0.5935	0.0264	-0.2918	-0.399	-0.2142	0.9188	-0.6166	-0.4426	-0.836	-0.2151	0.5829	-0.4957	2.9419
hsa-mir-1260a	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1260b	-0.1517	1.4622	2.2956	-0.3303	-0.1621	0.9643	-1.3478	-1.3478	-0.1611	0.2965	2.3888	0.6832	0.2586	-0.8198	-0.9879	-0.0123	0.7135	0.6651	-0.398	-1.3478	1.1895	-1.3478	-1.3478	-1.0834	1.6186	-1.3478	0.243	0.3307	-0.0383	-0.9363	1.5134	-0.6216	-0.9872	-0.8235	-0.1823	-0.4339	-0.3468	0.0448	1.1126	0.82	-0.1777	0.9684	-0.8277
hsa-mir-1261	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1262	6.3931	-0.0221	0.0748	-0.2904	-0.2677	0.4379	-0.2615	-0.2045	-0.2904	-0.1962	-0.1952	-0.2613	-0.2904	-0.2601	-0.1461	-0.0227	-0.133	0.1477	-0.2541	-0.2904	0.349	-0.2904	-0.2169	-0.1995	-0.0865	-0.165	-0.2539	-0.1622	-0.2154	-0.2196	-0.2669	0.0008	-0.2904	-0.2603	0.0767	-0.081	-0.2904	-0.2106	-0.0931	-0.1485	-0.2904	-0.2714	-0.0819
hsa-mir-1263	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1264	-0.3538	-0.3171	-0.3538	-0.3538	-0.3538	-0.3538	-0.1562	-0.3538	-0.3538	-0.1925	-0.3538	-0.3538	-0.3538	-0.1466	-0.3538	-0.3538	-0.3538	0.7522	0.2675	-0.3538	-0.2542	-0.1195	-0.2699	-0.3019	0.1119	-0.3538	-0.3538	-0.3538	3.1153	-0.2731	0.6889	-0.2113	0.2831	-0.3538	-0.3538	-0.3538	-0.3538	-0.0805	-0.1607	-0.2323	-0.1816	5.3603	-0.2518
hsa-mir-1265	5.5591	-0.2418	-0.1984	-0.1448	-0.2418	3.1759	-0.1938	-0.2418	-0.2418	-0.1634	-0.123	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.1551	-0.2418	-0.2418	-0.1603	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.0859	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.2418	-0.0205	-0.2418	-0.2418	-0.2418	-0.2418	0.0062
hsa-mir-1266	-0.7634	-0.5129	-0.6473	3.191	-0.5828	-0.4763	-0.2262	-0.6676	-0.2944	-0.0943	-0.7527	-0.7392	-0.8132	-0.2745	-0.7083	-0.6186	-0.4127	3.0008	-0.3979	-0.1503	-0.1476	0.8112	1.1185	0.2656	0.4839	-0.4941	-0.3959	-0.5686	0.8091	1.3462	1.2123	-0.4957	-0.6556	0.4858	-0.5584	2.9166	-0.7403	-0.6103	-0.4546	-0.407	-0.1737	-0.5239	-0.2826
hsa-mir-1267	-0.2299	-0.2299	5.932	2.0646	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	1.198	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299	-0.2299
hsa-mir-1268a	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1268b	2.3532	1.9218	4.3402	-0.2534	-0.3255	-0.5765	-0.5765	-0.5765	-0.5765	-0.0544	-0.3129	-0.2541	0.4437	-0.5765	-0.1195	-0.5765	-0.5765	-0.3209	-0.3755	2.3117	-0.5765	-0.5765	0.238	-0.4086	0.5538	1.2776	-0.5765	0.1341	-0.5765	0.2075	-0.3169	-0.5765	-0.5765	-0.2436	-0.5765	-0.2863	-0.5765	-0.5765	-0.5765	-0.5765	-0.3908	-0.1563	0.4144
hsa-mir-1269a	-0.3814	-0.3841	-0.3804	-0.2853	0.3454	-0.3841	0.0398	-0.3841	4.4481	-0.3841	-0.3841	-0.3759	3.9726	-0.3841	-0.3666	0.3187	-0.373	1.0238	-0.3482	-0.1927	1.4317	-0.1843	-0.3426	-0.3456	-0.3841	-0.3841	-0.379	-0.3841	-0.3417	-0.3841	-0.0995	-0.3841	-0.3841	-0.3841	0.0216	-0.3841	-0.0681	-0.2939	-0.161	-0.3841	-0.3131	-0.2234	-0.3841
hsa-mir-1269b	-0.1575	-0.1501	-0.1573	-0.1537	-0.1579	-0.1579	-0.1579	-0.1579	-0.1579	-0.1534	-0.1499	-0.1579	-0.1334	-0.1579	-0.1579	-0.1579	-0.156	-0.1579	-0.1474	6.4805	-0.1579	-0.1579	-0.1579	-0.1579	-0.1546	-0.1579	-0.1562	-0.1579	-0.1579	-0.1579	-0.1409	-0.1075	-0.1559	-0.1579	-0.1579	-0.1567	-0.1579	-0.1566	-0.1579	-0.1579	-0.1579	-0.1451	-0.1579
hsa-mir-127	-0.9743	-0.522	-0.933	-0.9423	-0.4655	-0.8897	-0.0317	-0.0942	-0.4556	0.3948	-0.1538	-0.529	2.8536	-0.9097	-0.4916	0.1148	1.3626	-0.1669	-0.7271	-0.0912	-0.4525	3.9916	0.0185	0.3929	-0.3665	-0.4223	-0.1846	1.045	-0.2993	-0.3278	2.4942	0.4072	-0.1885	-0.599	-0.485	0.0614	-0.8515	-0.0492	-0.2389	0.0553	0.1253	0.4042	-0.8787
hsa-mir-1270-1	-1.0774	-0.3352	-1.0774	0.6863	-1.0284	-0.9343	0.4186	0.8402	-0.4163	-1.0265	-0.8718	-0.7002	0.5137	1.6028	-0.9883	0.0801	-0.1417	-1.0774	0.9608	-0.7395	2.5037	-0.9788	-0.7069	0.4281	2.5953	-0.0834	0.3407	-0.9388	0.3412	-0.1093	1.5035	-1.0774	-0.8541	0.1559	-0.5724	-0.2288	0.2238	1.1065	2.0906	0.5713	-0.9687	0.7251	-0.7554
hsa-mir-1270-2	-1.1349	-0.5501	-1.104	0.0389	-1.0812	-0.6642	1.1883	1.374	-0.4102	-1.1349	-0.7405	-0.7214	-0.0448	1.9464	-0.9884	0.3151	-0.0159	-1.0256	1.4001	-0.3942	2.2397	-0.9728	-0.4966	0.2643	1.7637	-0.1443	-0.1418	-0.8312	0.5089	-0.0737	1.8606	-0.9378	-0.8902	-0.0676	-0.8976	0.0434	0.4273	1.448	1.8036	0.21	-1.0555	0.7512	-1.0643
hsa-mir-1271	-1.8265	0.0116	-0.7762	0.7974	0.7589	-1.3902	-0.3064	0.4781	-0.2342	-0.844	-1.0779	-0.9749	-1.3213	0.5646	-0.8306	1.0296	0.7953	1.7354	-0.3397	1.4155	0.1098	-0.0573	0.253	-0.8289	0.8105	0.3771	-0.7992	0.9418	-1.1264	-1.2398	-0.5411	1.1577	-0.647	-0.8372	1.3989	-0.7726	0.8177	-0.0163	1.6194	0.5109	-1.1396	-0.3003	2.6443
hsa-mir-1272	-0.381	-0.381	1.158	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	3.0506	-0.381	-0.381	0.8351	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	1.6239	-0.381	-0.381	1.5097	-0.381	1.0097	-0.381	4.5271	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381	-0.381
hsa-mir-1273a	6.4807	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543	-0.1543
hsa-mir-1273c	-0.3202	-0.3202	-0.3202	0.9943	-0.3202	5.654	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	1.7552	-0.3202	1.5395	-0.3202	-0.3202	0.72	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	0.3628	-0.3202	-0.3202	0.5019	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202	-0.3202
hsa-mir-1273d	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1273f	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1273g	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
hsa-mir-1275	0.49	3.5798	4.2581	-0.4169	1.4068	-0.6864	0.1136	0.3721	0.8848	-0.251	-0.4665	-0.6864	-0.261	-0.1271	-0.3052	-0.3327	0.0414	0.1665	-0.351	0.2771	0.1199	1.0001	-0.2335	-0.5464	-0.6864	-0.6864	-0.6864	-0.3901	-0.513	-0.2505	-0.6864	-0.3018	0.2686	-0.6864	-0.3777	0.5237	-0.4213	-0.6864	-0.6864	-0.0303	-0.3765	-0.6864	-0.6864
